'valeur', 'N', 'N/2', 'racine de N'
2610491, 0.000001, 0.000001, 0.000001
2610691, 0.000001, 0.000001, 0.000001
2610891, 0.000001, 0.000001, 0.000001
2611091, 0.000001, 0.000001, 0.000000
2611291, 0.016554, 0.011263, 0.000016
2611491, 0.000000, 0.000001, 0.000001
2611691, 0.000001, 0.000001, 0.000001
2611891, 0.000003, 0.000003, 0.000003
2612091, 0.000001, 0.000001, 0.000001
2612291, 0.000000, 0.000001, 0.000001
2612491, 0.000001, 0.000001, 0.000000
2612691, 0.000001, 0.000001, 0.000001
2612891, 0.000003, 0.000002, 0.000003
2613091, 0.000001, 0.000001, 0.000001
2613291, 0.000000, 0.000001, 0.000001
2613491, 0.000004, 0.000003, 0.000003
2613691, 0.000004, 0.000004, 0.000004
2613891, 0.000001, 0.000001, 0.000001
2614091, 0.000005, 0.000005, 0.000005
2614291, 0.000002, 0.000002, 0.000002
2614491, 0.000001, 0.000001, 0.000001
2614691, 0.018246, 0.011867, 0.000015
2614891, 0.000002, 0.000001, 0.000002
2615091, 0.000001, 0.000001, 0.000001
2615291, 0.000002, 0.000001, 0.000002
2615491, 0.000001, 0.000001, 0.000001
2615691, 0.000001, 0.000001, 0.000001
2615891, 0.000002, 0.000002, 0.000002
2616091, 0.000002, 0.000001, 0.000001
2616291, 0.000001, 0.000001, 0.000001
2616491, 0.016532, 0.008311, 0.000016
2616691, 0.000001, 0.000001, 0.000000
2616891, 0.000000, 0.000001, 0.000000
2617091, 0.023975, 0.008321, 0.000014
2617291, 0.000002, 0.000002, 0.000002
2617491, 0.000000, 0.000001, 0.000000
2617691, 0.016940, 0.010712, 0.000016
2617891, 0.000002, 0.000001, 0.000002
2618091, 0.000001, 0.000001, 0.000001
2618291, 0.000002, 0.000001, 0.000001
2618491, 0.000003, 0.000002, 0.000002
2618691, 0.000001, 0.000001, 0.000001
2618891, 0.000001, 0.000001, 0.000001
2619091, 0.000008, 0.000008, 0.000009
2619291, 0.000001, 0.000001, 0.000001
2619491, 0.000001, 0.000001, 0.000001
2619691, 0.017250, 0.008735, 0.000021
2619891, 0.000001, 0.000001, 0.000001
2620091, 0.000001, 0.000001, 0.000002
2620291, 0.000003, 0.000002, 0.000002
2620491, 0.000001, 0.000001, 0.000001
2620691, 0.000001, 0.000001, 0.000003
2620891, 0.000001, 0.000001, 0.000001
2621091, 0.000001, 0.000000, 0.000001
2621291, 0.000014, 0.000011, 0.000010
2621491, 0.000009, 0.000008, 0.000010
2621691, 0.000001, 0.000001, 0.000001
2621891, 0.000008, 0.000009, 0.000006
2622091, 0.017580, 0.008424, 0.000016
2622291, 0.000001, 0.000001, 0.000001
2622491, 0.000001, 0.000001, 0.000002
2622691, 0.018761, 0.009420, 0.000016
2622891, 0.000000, 0.000001, 0.000001
2623091, 0.016984, 0.008426, 0.000015
2623291, 0.000001, 0.000001, 0.000001
2623491, 0.000001, 0.000001, 0.000000
2623691, 0.000000, 0.000001, 0.000001
2623891, 0.000001, 0.000001, 0.000001
2624091, 0.000001, 0.000000, 0.000001
2624291, 0.016791, 0.008650, 0.000015
2624491, 0.000001, 0.000001, 0.000001
2624691, 0.000000, 0.000001, 0.000001
2624891, 0.000001, 0.000002, 0.000001
2625091, 0.000001, 0.000001, 0.000000
2625291, 0.000001, 0.000001, 0.000001
2625491, 0.000001, 0.000000, 0.000001
2625691, 0.016501, 0.008557, 0.000015
2625891, 0.000001, 0.000001, 0.000000
2626091, 0.000001, 0.000001, 0.000001
2626291, 0.016961, 0.012127, 0.000016
2626491, 0.000001, 0.000000, 0.000001
2626691, 0.019544, 0.010706, 0.000016
2626891, 0.000001, 0.000001, 0.000001
2627091, 0.000001, 0.000001, 0.000001
2627291, 0.017389, 0.008838, 0.000016
2627491, 0.000001, 0.000001, 0.000001
2627691, 0.000001, 0.000001, 0.000001
2627891, 0.000001, 0.000001, 0.000001
2628091, 0.000014, 0.000018, 0.000015
2628291, 0.000001, 0.000001, 0.000001
2628491, 0.000002, 0.000001, 0.000002
2628691, 0.000001, 0.000001, 0.000001
2628891, 0.000001, 0.000001, 0.000001
2629091, 0.019734, 0.008744, 0.000015
2629291, 0.000001, 0.000001, 0.000001
2629491, 0.000001, 0.000001, 0.000001
2629691, 0.000001, 0.000001, 0.000001
2629891, 0.000001, 0.000000, 0.000001
2630091, 0.000001, 0.000000, 0.000001
2630291, 0.000001, 0.000001, 0.000001
2630491, 0.016805, 0.009261, 0.000017
2630691, 0.000002, 0.000001, 0.000001
2630891, 0.020319, 0.010579, 0.000018
2631091, 0.018296, 0.010096, 0.000036
2631291, 0.000001, 0.000001, 0.000001
2631491, 0.000009, 0.000009, 0.000009
2631691, 0.017784, 0.009621, 0.000015
2631891, 0.000001, 0.000001, 0.000000
2632091, 0.000001, 0.000001, 0.000001
2632291, 0.000001, 0.000001, 0.000001
2632491, 0.000000, 0.000001, 0.000001
2632691, 0.017659, 0.010385, 0.000016
2632891, 0.000003, 0.000006, 0.000003
2633091, 0.000001, 0.000001, 0.000001
2633291, 0.016914, 0.008414, 0.000015
2633491, 0.000001, 0.000001, 0.000001
2633691, 0.000001, 0.000001, 0.000001
2633891, 0.000001, 0.000001, 0.000001
2634091, 0.000003, 0.000003, 0.000003
2634291, 0.000000, 0.000001, 0.000000
2634491, 0.000002, 0.000002, 0.000002
2634691, 0.018680, 0.009125, 0.000015
2634891, 0.000001, 0.000001, 0.000000
2635091, 0.000001, 0.000001, 0.000001
2635291, 0.000013, 0.000013, 0.000013
2635491, 0.000000, 0.000001, 0.000000
2635691, 0.017888, 0.010209, 0.000014
2635891, 0.017216, 0.008997, 0.000015
2636091, 0.000001, 0.000001, 0.000001
2636291, 0.000000, 0.000001, 0.000001
2636491, 0.000001, 0.000000, 0.000001
2636691, 0.000001, 0.000001, 0.000001
2636891, 0.000002, 0.000001, 0.000002
2637091, 0.000001, 0.000001, 0.000001
2637291, 0.000002, 0.000001, 0.000001
2637491, 0.000001, 0.000002, 0.000002
2637691, 0.000001, 0.000001, 0.000001
2637891, 0.000001, 0.000001, 0.000001
2638091, 0.000005, 0.000005, 0.000005
2638291, 0.000004, 0.000004, 0.000004
2638491, 0.000001, 0.000001, 0.000001
2638691, 0.000000, 0.000001, 0.000001
2638891, 0.000001, 0.000001, 0.000001
2639091, 0.000001, 0.000001, 0.000001
2639291, 0.017375, 0.009078, 0.000016
2639491, 0.017262, 0.009200, 0.000014
2639691, 0.000001, 0.000001, 0.000000
2639891, 0.017106, 0.009015, 0.000015
2640091, 0.000004, 0.000005, 0.000005
2640291, 0.000001, 0.000001, 0.000001
2640491, 0.000001, 0.000001, 0.000001
2640691, 0.000003, 0.000002, 0.000003
2640891, 0.000001, 0.000000, 0.000001
2641091, 0.000002, 0.000001, 0.000002
2641291, 0.000001, 0.000001, 0.000001
2641491, 0.000001, 0.000001, 0.000001
2641691, 0.000001, 0.000001, 0.000001
2641891, 0.000000, 0.000001, 0.000000
2642091, 0.000001, 0.000001, 0.000001
2642291, 0.016949, 0.008951, 0.000015
2642491, 0.000001, 0.000001, 0.000001
2642691, 0.000001, 0.000000, 0.000001
2642891, 0.017514, 0.010143, 0.000015
2643091, 0.000001, 0.000001, 0.000001
2643291, 0.000001, 0.000001, 0.000000
2643491, 0.018602, 0.008843, 0.000016
2643691, 0.019097, 0.008797, 0.000024
2643891, 0.000001, 0.000001, 0.000001
2644091, 0.017377, 0.010213, 0.000015
2644291, 0.000001, 0.000001, 0.000001
2644491, 0.000001, 0.000001, 0.000001
2644691, 0.000000, 0.000001, 0.000001
2644891, 0.016963, 0.010013, 0.000016
2645091, 0.000001, 0.000001, 0.000001
2645291, 0.000001, 0.000000, 0.000001
2645491, 0.000003, 0.000003, 0.000003
2645691, 0.000001, 0.000001, 0.000001
2645891, 0.018602, 0.008808, 0.000016
2646091, 0.000001, 0.000001, 0.000001
2646291, 0.000001, 0.000001, 0.000001
2646491, 0.000001, 0.000001, 0.000000
2646691, 0.000004, 0.000004, 0.000003
2646891, 0.000001, 0.000001, 0.000001
2647091, 0.000001, 0.000001, 0.000001
2647291, 0.000001, 0.000001, 0.000001
2647491, 0.000001, 0.000001, 0.000001
2647691, 0.000001, 0.000001, 0.000001
2647891, 0.016845, 0.009096, 0.000016
2648091, 0.000001, 0.000001, 0.000000
2648291, 0.018837, 0.008817, 0.000016
2648491, 0.000003, 0.000002, 0.000002
2648691, 0.000000, 0.000001, 0.000000
2648891, 0.000000, 0.000001, 0.000001
2649091, 0.019580, 0.008525, 0.000014
2649291, 0.000001, 0.000001, 0.000001
2649491, 0.000000, 0.000001, 0.000001
2649691, 0.000001, 0.000001, 0.000001
2649891, 0.000001, 0.000001, 0.000001
2650091, 0.016700, 0.008887, 0.000016
2650291, 0.000001, 0.000001, 0.000000
2650491, 0.000001, 0.000001, 0.000001
2650691, 0.000001, 0.000001, 0.000001
2650891, 0.000011, 0.000011, 0.000011
2651091, 0.000001, 0.000000, 0.000001
2651291, 0.018060, 0.009642, 0.000015
2651491, 0.017962, 0.009451, 0.000015
2651691, 0.000000, 0.000001, 0.000000
2651891, 0.000001, 0.000000, 0.000001
2652091, 0.000001, 0.000001, 0.000001
2652291, 0.000001, 0.000001, 0.000001
2652491, 0.000001, 0.000001, 0.000001
2652691, 0.000008, 0.000008, 0.000008
2652891, 0.000001, 0.000001, 0.000001
2653091, 0.000001, 0.000000, 0.000001
2653291, 0.000001, 0.000001, 0.000001
2653491, 0.000001, 0.000001, 0.000001
2653691, 0.000004, 0.000004, 0.000004
2653891, 0.000001, 0.000001, 0.000002
2654091, 0.000001, 0.000001, 0.000001
2654291, 0.018075, 0.009783, 0.000016
2654491, 0.000001, 0.000001, 0.000001
2654691, 0.000001, 0.000001, 0.000001
2654891, 0.000007, 0.000006, 0.000006
2655091, 0.000003, 0.000003, 0.000002
2655291, 0.000001, 0.000001, 0.000001
2655491, 0.000001, 0.000001, 0.000001
2655691, 0.018461, 0.009568, 0.000015
2655891, 0.000001, 0.000001, 0.000000
2656091, 0.016789, 0.008607, 0.000016
2656291, 0.000001, 0.000001, 0.000001
2656491, 0.000001, 0.000001, 0.000001
2656691, 0.000002, 0.000001, 0.000001
2656891, 0.000001, 0.000001, 0.000001
2657091, 0.000001, 0.000001, 0.000001
2657291, 0.000000, 0.000001, 0.000000
2657491, 0.000001, 0.000001, 0.000001
2657691, 0.000000, 0.000001, 0.000000
2657891, 0.000001, 0.000001, 0.000001
2658091, 0.000002, 0.000001, 0.000001
2658291, 0.000001, 0.000001, 0.000001
2658491, 0.000003, 0.000001, 0.000002
2658691, 0.000001, 0.000001, 0.000001
2658891, 0.000001, 0.000001, 0.000001
2659091, 0.019913, 0.011965, 0.000017
2659291, 0.000008, 0.000007, 0.000007
2659491, 0.000001, 0.000000, 0.000001
2659691, 0.018812, 0.010474, 0.000016
2659891, 0.000001, 0.000001, 0.000001
2660091, 0.000001, 0.000001, 0.000001
2660291, 0.017028, 0.009189, 0.000016
2660491, 0.000011, 0.000013, 0.000011
2660691, 0.000001, 0.000001, 0.000001
2660891, 0.000002, 0.000001, 0.000002
2661091, 0.000004, 0.000005, 0.000005
2661291, 0.000001, 0.000001, 0.000000
2661491, 0.000001, 0.000000, 0.000001
2661691, 0.000002, 0.000001, 0.000001
2661891, 0.000001, 0.000001, 0.000000
2662091, 0.000002, 0.000002, 0.000009
2662291, 0.017605, 0.011468, 0.000064
2662491, 0.000001, 0.000001, 0.000000
2662691, 0.000001, 0.000001, 0.000001
2662891, 0.000001, 0.000001, 0.000001
2663091, 0.000001, 0.000000, 0.000001
2663291, 0.000001, 0.000001, 0.000001
2663491, 0.017026, 0.009668, 0.000015
2663691, 0.000001, 0.000001, 0.000001
2663891, 0.000009, 0.000009, 0.000009
2664091, 0.000004, 0.000004, 0.000004
2664291, 0.000001, 0.000001, 0.000001
2664491, 0.000001, 0.000001, 0.000001
2664691, 0.017008, 0.008737, 0.000015
2664891, 0.000000, 0.000001, 0.000001
2665091, 0.000001, 0.000001, 0.000001
2665291, 0.020934, 0.008592, 0.000015
2665491, 0.000001, 0.000001, 0.000001
2665691, 0.000001, 0.000001, 0.000001
2665891, 0.016844, 0.011367, 0.000014
2666091, 0.000001, 0.000001, 0.000001
2666291, 0.017606, 0.008701, 0.000018
2666491, 0.017010, 0.008612, 0.000016
2666691, 0.000001, 0.000000, 0.000001
2666891, 0.018405, 0.011149, 0.000016
2667091, 0.000001, 0.000001, 0.000001
2667291, 0.000001, 0.000001, 0.000001
2667491, 0.000002, 0.000003, 0.000002
2667691, 0.000001, 0.000001, 0.000001
2667891, 0.000001, 0.000001, 0.000000
2668091, 0.018196, 0.008596, 0.000016
2668291, 0.000006, 0.000007, 0.000007
2668491, 0.000001, 0.000001, 0.000001
2668691, 0.000004, 0.000004, 0.000003
2668891, 0.000008, 0.000007, 0.000008
2669091, 0.000001, 0.000001, 0.000001
2669291, 0.000001, 0.000001, 0.000001
2669491, 0.000001, 0.000001, 0.000001
2669691, 0.000001, 0.000001, 0.000000
2669891, 0.000001, 0.000001, 0.000001
2670091, 0.000004, 0.000004, 0.000003
2670291, 0.000001, 0.000001, 0.000001
2670491, 0.016905, 0.008732, 0.000015
2670691, 0.000001, 0.000001, 0.000001
2670891, 0.000001, 0.000000, 0.000001
2671091, 0.000001, 0.000001, 0.000001
2671291, 0.000001, 0.000001, 0.000001
2671491, 0.000001, 0.000000, 0.000001
2671691, 0.000077, 0.000001, 0.000001
2671891, 0.000001, 0.000001, 0.000001
2672091, 0.000001, 0.000001, 0.000028
2672291, 0.000003, 0.000002, 0.000002
2672491, 0.000002, 0.000001, 0.000001
2672691, 0.000001, 0.000001, 0.000001
2672891, 0.000001, 0.000000, 0.000001
2673091, 0.000001, 0.000001, 0.000001
2673291, 0.000001, 0.000001, 0.000001
2673491, 0.016914, 0.008656, 0.000015
2673691, 0.000002, 0.000002, 0.000002
2673891, 0.000001, 0.000001, 0.000001
2674091, 0.000001, 0.000001, 0.000001
2674291, 0.017009, 0.009843, 0.000016
2674491, 0.000001, 0.000001, 0.000000
2674691, 0.019331, 0.012492, 0.000016
2674891, 0.000004, 0.000003, 0.000003
2675091, 0.000001, 0.000001, 0.000001
2675291, 0.000001, 0.000001, 0.000001
2675491, 0.000000, 0.000001, 0.000001
2675691, 0.000000, 0.000001, 0.000000
2675891, 0.000002, 0.000002, 0.000002
2676091, 0.000001, 0.000001, 0.000001
2676291, 0.000001, 0.000000, 0.000001
2676491, 0.019214, 0.011278, 0.000016
2676691, 0.000002, 0.000001, 0.000001
2676891, 0.000000, 0.000001, 0.000000
2677091, 0.000011, 0.000011, 0.000011
2677291, 0.016777, 0.008737, 0.000015
2677491, 0.000001, 0.000001, 0.000002
2677691, 0.000002, 0.000002, 0.000002
2677891, 0.000001, 0.000001, 0.000001
2678091, 0.000001, 0.000001, 0.000001
2678291, 0.000001, 0.000006, 0.000001
2678491, 0.000005, 0.000006, 0.000006
2678691, 0.000001, 0.000001, 0.000000
2678891, 0.000002, 0.000002, 0.000002
2679091, 0.016905, 0.008777, 0.000016
2679291, 0.000001, 0.000000, 0.000001
2679491, 0.016667, 0.009292, 0.000063
2679691, 0.000003, 0.000001, 0.000001
2679891, 0.000001, 0.000001, 0.000001
2680091, 0.019261, 0.011362, 0.000019
2680291, 0.000001, 0.000001, 0.000001
2680491, 0.000000, 0.000001, 0.000000
2680691, 0.000001, 0.000001, 0.000001
2680891, 0.018716, 0.010778, 0.000016
2681091, 0.000001, 0.000001, 0.000001
2681291, 0.000001, 0.000001, 0.000001
2681491, 0.000001, 0.000001, 0.000001
2681691, 0.000001, 0.000000, 0.000001
2681891, 0.000001, 0.000001, 0.000001
2682091, 0.000013, 0.000013, 0.000013
2682291, 0.000001, 0.000001, 0.000001
2682491, 0.000001, 0.000000, 0.000001
2682691, 0.000001, 0.000001, 0.000001
2682891, 0.000001, 0.000001, 0.000001
2683091, 0.000005, 0.000005, 0.000005
2683291, 0.000001, 0.000001, 0.000001
2683491, 0.000000, 0.000001, 0.000000
2683691, 0.000013, 0.000013, 0.000013
2683891, 0.000001, 0.000001, 0.000001
2684091, 0.000001, 0.000000, 0.000001
2684291, 0.000001, 0.000001, 0.000001
2684491, 0.000001, 0.000001, 0.000001
2684691, 0.000001, 0.000001, 0.000001
2684891, 0.000000, 0.000001, 0.000001
2685091, 0.000013, 0.000013, 0.000013
2685291, 0.000001, 0.000001, 0.000001
2685491, 0.000008, 0.000008, 0.000008
2685691, 0.000002, 0.000001, 0.000002
2685891, 0.000000, 0.000001, 0.000000
2686091, 0.000003, 0.000003, 0.000003
2686291, 0.022117, 0.009887, 0.000016
2686491, 0.000001, 0.000000, 0.000001
2686691, 0.000001, 0.000001, 0.000001
2686891, 0.020135, 0.009919, 0.000014
2687091, 0.000001, 0.000001, 0.000001
2687291, 0.000002, 0.000001, 0.000002
2687491, 0.018414, 0.010013, 0.000016
2687691, 0.000001, 0.000001, 0.000001
2687891, 0.018256, 0.008613, 0.000015
2688091, 0.000001, 0.000001, 0.000001
2688291, 0.000001, 0.000000, 0.000001
2688491, 0.000001, 0.000001, 0.000001
2688691, 0.000006, 0.000006, 0.000006
2688891, 0.000001, 0.000000, 0.000001
2689091, 0.000001, 0.000001, 0.000001
2689291, 0.000001, 0.000001, 0.000001
2689491, 0.000001, 0.000001, 0.000001
2689691, 0.019449, 0.010235, 0.000016
2689891, 0.017187, 0.009326, 0.000016
2690091, 0.000001, 0.000001, 0.000001
2690291, 0.000004, 0.000003, 0.000004
2690491, 0.017381, 0.008801, 0.000016
2690691, 0.000001, 0.000001, 0.000001
2690891, 0.000001, 0.000001, 0.000001
2691091, 0.000001, 0.000001, 0.000001
2691291, 0.000001, 0.000000, 0.000001
2691491, 0.000001, 0.000001, 0.000001
2691691, 0.000001, 0.000001, 0.000001
2691891, 0.000001, 0.000000, 0.000001
2692091, 0.000001, 0.000001, 0.000001
2692291, 0.000000, 0.000001, 0.000001
2692491, 0.000001, 0.000001, 0.000001
2692691, 0.000001, 0.000001, 0.000001
2692891, 0.017034, 0.009375, 0.000015
2693091, 0.000001, 0.000001, 0.000001
2693291, 0.000002, 0.000001, 0.000002
2693491, 0.000001, 0.000001, 0.000001
2693691, 0.000001, 0.000001, 0.000001
2693891, 0.020191, 0.009227, 0.000432
2694091, 0.000006, 0.000005, 0.000006
2694291, 0.000001, 0.000001, 0.000001
2694491, 0.000015, 0.000013, 0.000012
2694691, 0.029367, 0.010252, 0.000016
2694891, 0.000001, 0.000001, 0.000001
2695091, 0.000001, 0.000001, 0.000000
2695291, 0.019048, 0.010184, 0.000016
2695491, 0.000001, 0.000001, 0.000001
2695691, 0.000006, 0.000005, 0.000006
2695891, 0.000001, 0.000001, 0.000001
2696091, 0.000001, 0.000001, 0.000001
2696291, 0.000001, 0.000000, 0.000001
2696491, 0.000001, 0.000001, 0.000001
2696691, 0.000000, 0.000001, 0.000001
2696891, 0.000002, 0.000002, 0.000001
2697091, 0.000012, 0.000012, 0.000012
2697291, 0.000001, 0.000001, 0.000001
2697491, 0.017828, 0.009270, 0.000023
2697691, 0.000002, 0.000001, 0.000001
2697891, 0.000001, 0.000001, 0.000001
2698091, 0.000001, 0.000001, 0.000001
2698291, 0.000001, 0.000001, 0.000001
2698491, 0.000001, 0.000001, 0.000001
2698691, 0.022294, 0.008694, 0.000016
2698891, 0.000001, 0.000001, 0.000001
2699091, 0.000001, 0.000001, 0.000000
2699291, 0.000001, 0.000001, 0.000001
2699491, 0.000002, 0.000002, 0.000001
2699691, 0.000001, 0.000001, 0.000001
2699891, 0.000001, 0.000001, 0.000002
2700091, 0.019313, 0.008955, 0.000016
2700291, 0.000001, 0.000001, 0.000000
2700491, 0.000003, 0.000004, 0.000003
2700691, 0.000001, 0.000001, 0.000001
2700891, 0.000001, 0.000001, 0.000001
2701091, 0.019112, 0.008942, 0.000015
2701291, 0.000004, 0.000004, 0.000003
2701491, 0.000000, 0.000001, 0.000000
2701691, 0.000002, 0.000001, 0.000002
2701891, 0.000005, 0.000005, 0.000005
2702091, 0.000001, 0.000001, 0.000001
2702291, 0.000009, 0.000009, 0.000008
2702491, 0.000001, 0.000001, 0.000001
2702691, 0.000001, 0.000000, 0.000001
2702891, 0.000001, 0.000001, 0.000001
2703091, 0.000002, 0.000001, 0.000002
2703291, 0.000001, 0.000001, 0.000001
2703491, 0.000000, 0.000001, 0.000000
2703691, 0.000014, 0.000014, 0.000014
2703891, 0.000001, 0.000000, 0.000001
2704091, 0.000001, 0.000001, 0.000001
2704291, 0.017422, 0.008580, 0.000016
2704491, 0.000000, 0.000001, 0.000001
2704691, 0.000000, 0.000001, 0.000001
2704891, 0.000000, 0.000001, 0.000001
2705091, 0.000001, 0.000001, 0.000001
2705291, 0.019413, 0.008960, 0.000016
2705491, 0.000001, 0.000001, 0.000001
2705691, 0.000001, 0.000001, 0.000001
2705891, 0.000002, 0.000002, 0.000001
2706091, 0.000011, 0.000011, 0.000010
2706291, 0.000001, 0.000000, 0.000001
2706491, 0.000010, 0.000010, 0.000010
2706691, 0.000001, 0.000001, 0.000001
2706891, 0.000001, 0.000001, 0.000001
2707091, 0.017434, 0.008920, 0.000016
2707291, 0.000001, 0.000001, 0.000001
2707491, 0.000000, 0.000001, 0.000001
2707691, 0.000001, 0.000001, 0.000001
2707891, 0.000004, 0.000003, 0.000004
2708091, 0.000001, 0.000001, 0.000001
2708291, 0.016774, 0.008762, 0.000016
2708491, 0.000001, 0.000001, 0.000001
2708691, 0.000001, 0.000001, 0.000001
2708891, 0.017660, 0.009031, 0.000016
2709091, 0.000001, 0.000001, 0.000001
2709291, 0.000000, 0.000001, 0.000000
2709491, 0.017177, 0.008659, 0.000016
2709691, 0.000001, 0.000001, 0.000001
2709891, 0.000001, 0.000001, 0.000001
2710091, 0.000004, 0.000004, 0.000003
2710291, 0.000002, 0.000001, 0.000001
2710491, 0.000001, 0.000001, 0.000001
2710691, 0.000008, 0.000009, 0.000008
2710891, 0.000001, 0.000001, 0.000001
2711091, 0.000001, 0.000001, 0.000001
2711291, 0.000001, 0.000001, 0.000001
2711491, 0.000003, 0.000003, 0.000003
2711691, 0.000000, 0.000001, 0.000000
2711891, 0.000001, 0.000001, 0.000000
2712091, 0.000001, 0.000001, 0.000001
2712291, 0.000000, 0.000001, 0.000000
2712491, 0.019356, 0.011051, 0.000015
2712691, 0.019621, 0.009436, 0.000015
2712891, 0.000001, 0.000001, 0.000001
2713091, 0.000014, 0.000013, 0.000014
2713291, 0.000001, 0.000001, 0.000001
2713491, 0.000001, 0.000000, 0.000001
2713691, 0.000001, 0.000001, 0.000001
2713891, 0.000007, 0.000007, 0.000007
2714091, 0.000001, 0.000001, 0.000001
2714291, 0.000010, 0.000010, 0.000010
2714491, 0.000001, 0.000000, 0.000001
2714691, 0.000001, 0.000001, 0.000001
2714891, 0.000001, 0.000001, 0.000001
2715091, 0.000002, 0.000002, 0.000002
2715291, 0.000001, 0.000001, 0.000001
2715491, 0.017635, 0.008933, 0.000017
2715691, 0.000001, 0.000001, 0.000001
2715891, 0.000001, 0.000001, 0.000001
2716091, 0.000001, 0.000001, 0.000001
2716291, 0.000001, 0.000001, 0.000001
2716491, 0.000001, 0.000001, 0.000001
2716691, 0.000002, 0.000001, 0.000001
2716891, 0.000001, 0.000001, 0.000002
2717091, 0.000001, 0.000001, 0.000001
2717291, 0.017963, 0.009272, 0.000016
2717491, 0.000001, 0.000001, 0.000001
2717691, 0.000001, 0.000000, 0.000001
2717891, 0.000001, 0.000000, 0.000001
2718091, 0.000010, 0.000009, 0.000010
2718291, 0.000001, 0.000000, 0.000001
2718491, 0.000002, 0.000002, 0.000002
2718691, 0.000001, 0.000001, 0.000000
2718891, 0.000001, 0.000001, 0.000001
2719091, 0.000001, 0.000001, 0.000001
2719291, 0.019840, 0.011374, 0.000015
2719491, 0.000001, 0.000001, 0.000001
2719691, 0.000001, 0.000001, 0.000001
2719891, 0.000002, 0.000001, 0.000002
2720091, 0.000001, 0.000001, 0.000001
2720291, 0.000001, 0.000001, 0.000001
